name;eic;gasDayStart;gasInStorage;injection;withdrawal;workingGasVolume;injectionCapacity;withdrawalCapacity;trend;full
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-22;11.9231;155.99;0;20.081;201.41;223.01;0.78;59.38
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-21;11.7671;148.56;0;20.081;201.41;223.01;0.74;58.6
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-20;11.6186;140.46;0;20.081;201.41;223.01;0.7;57.86
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-19;11.4781;158.42;0;20.081;201.41;223.01;0.79;57.16
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-18;11.3197;154.13;0;20.081;201.41;223.01;0.77;56.37
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-17;11.1656;114.54;0;20.081;201.41;223.01;0.57;55.6
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-16;11.051;54.35;0;20.081;201.41;223.01;0.27;55.03
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-15;10.9967;133.06;0;20.081;201.41;223.01;0.66;54.76
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-14;10.8636;157.47;0;20.081;201.41;223.01;0.78;54.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-13;10.7062;146.15;0;20.081;201.41;223.01;0.73;53.31
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-12;10.56;193.66;0;20.081;201.41;223.01;0.96;52.59
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-11;10.3663;194.58;0;20.081;201.41;223.01;0.97;51.62
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-10;10.1718;166.93;0;20.081;201.41;223.01;0.83;50.65
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-09;10.0048;170.11;0;20.081;201.41;223.01;0.85;49.82
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-08;9.8347;169.21;0;20.081;201.41;223.01;0.84;48.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-07;9.6655;127.13;0;20.081;201.41;223.01;0.63;48.13
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-06;9.5384;146.83;0;20.081;201.41;223.01;0.73;47.5
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-05;9.3916;184.16;0;20.081;201.41;223.01;0.92;46.77
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-04;9.2074;179.72;0;20.081;201.41;223.01;0.89;45.85
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-03;9.0277;172.22;0;20.081;201.41;223.01;0.86;44.96
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-02;8.8555;164.77;0;20.081;201.41;223.01;0.82;44.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-06-01;8.6907;180.38;0;20.081;201.41;223.01;0.9;43.28
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-31;8.5346;100.52;0;20.081;201.41;223.01;0.5;42.5
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-30;8.4341;74.33;0;20.081;201.41;223.01;0.37;42
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-29;8.2662;116.8;0;20.081;201.41;223.01;0.58;41.16
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-28;8.1494;121.6;0;20.081;201.41;223.01;0.61;40.58
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-27;8.0278;98.07;0;20.081;201.41;223.01;0.49;39.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-26;7.9297;144.89;0;20.081;201.41;223.01;0.72;39.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-25;7.7848;145.81;0;20.081;201.41;223.01;0.73;38.77
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-24;7.639;105.58;0;20.081;201.41;223.01;0.53;38.04
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-23;7.5334;78.22;0;20.081;201.41;223.01;0.39;37.52
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-22;7.4552;104.91;0;20.081;201.41;223.01;0.52;37.13
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-21;7.3503;120.12;0;20.081;201.41;223.01;0.6;36.6
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-20;7.2302;99.83;0;20.081;201.41;223.01;0.5;36.01
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-19;7.1304;91.32;0;20.081;201.41;223.01;0.45;35.51
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-18;7.039;118.9;0;20.081;201.41;223.01;0.59;35.05
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-17;6.9201;103.84;0;20.081;201.41;223.01;0.52;34.46
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-16;6.8163;86.04;0;20.081;201.41;223.01;0.43;33.94
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-15;6.7303;119.19;0;20.081;201.41;223.01;0.59;33.52
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-14;6.6111;121.14;0;20.081;201.41;223.01;0.6;32.92
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-13;6.4899;110.81;0;20.081;201.41;223.01;0.55;32.32
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-12;6.3791;117.76;0;20.081;201.41;223.01;0.59;31.77
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-11;6.1814;147.91;0;20.081;201.41;223.01;0.74;30.78
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-10;6.0334;120.65;0;20.081;201.41;223.01;0.6;30.05
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-09;5.9218;68.33;0;20.081;201.41;223.01;0.34;29.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-08;5.8445;118.99;0;20.081;201.41;223.01;0.59;29.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-07;5.7345;116.12;0;20.081;201.41;223.01;0.58;28.56
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-06;5.6093;132.15;0;20.081;201.41;223.01;0.66;27.93
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-05;5.4772;106.15;0;20.081;201.41;223.01;0.53;27.28
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-04;5.371;103.74;0;20.081;201.41;223.01;0.52;26.75
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-03;5.2673;73.73;0;20.081;201.41;223.01;0.37;26.23
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-02;5.1936;17.26;0;20.081;201.41;223.01;0.09;25.86
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-05-01;5.1763;75.17;0;20.081;201.41;223.01;0.37;25.78
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-30;5.1102;67.4;0;20.081;201.41;223.01;0.34;25.45
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-29;5.0428;9.65;0;20.081;201.41;223.01;0.05;25.11
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-28;5.0332;4.32;0;20.081;201.41;223.01;0.02;25.06
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-27;5.0288;10.46;0;20.081;201.41;223.01;0.05;25.04
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-26;5.0184;0;30.3;20.081;201.41;223.01;-0.15;24.99
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-25;5.0487;4.16;0;20.081;201.41;223.01;0.02;25.14
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-24;5.0445;42.77;0;20.081;201.41;223.01;0.21;25.12
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-23;5.0017;10.13;0;20.081;201.41;223.01;0.05;24.91
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-22;4.9916;0;6.1;20.081;201.41;223.01;-0.03;24.86
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-21;4.9977;0;64;20.081;201.41;223.01;-0.32;24.89
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-20;5.0617;0;87.3;20.081;201.41;223.01;-0.43;25.21
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-19;5.149;0;43.3;20.081;201.41;223.01;-0.22;25.64
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-18;5.1922;25.16;0;20.081;201.41;223.01;0.13;25.86
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-17;5.1671;54.81;0;20.081;201.41;223.01;0.27;25.73
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-16;5.1123;61.7;0;20.081;201.41;223.01;0.31;25.46
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-15;5.0506;55.89;0;20.081;201.41;223.01;0.28;25.15
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-14;4.9947;7.29;0;20.081;201.41;223.01;0.04;24.87
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-13;4.9874;0;20.9;20.081;201.41;223.01;-0.1;24.84
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-12;5.0083;0;43.9;20.081;201.41;223.01;-0.22;24.94
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-11;5.0522;0.91;0;20.081;201.41;223.01;0;25.16
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-10;5.0513;31.81;0;20.081;201.41;223.01;0.16;25.15
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-09;5.0195;59.11;0;20.081;201.41;223.01;0.29;25
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-08;4.9604;92.63;0;20.081;201.41;223.01;0.46;24.7
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-07;4.8677;52.24;0;20.081;201.41;223.01;0.26;24.24
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-06;4.8155;44.51;0;20.081;201.41;223.01;0.22;23.98
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-05;4.771;0;63.2;20.081;201.41;223.01;-0.31;23.76
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-04;4.8342;0;96.5;20.081;201.41;223.01;-0.48;24.07
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-03;4.9307;0;63.9;20.081;201.41;223.01;-0.32;24.55
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-02;4.9947;0;55.1;20.081;201.41;223.01;-0.27;24.87
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-04-01;5.0498;0;29.4;20.081;201.41;223.01;-0.15;25.15
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-31;5.1019;85.6;0;20.081;201.41;223.01;0.43;25.41
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-30;4.9259;96.88;0;20.081;201.41;223.01;0.48;24.53
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-29;4.8291;87.38;0;20.081;201.41;223.01;0.44;24.05
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-28;4.7417;87.7;0;20.081;201.41;223.01;0.44;23.61
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-27;4.654;95.36;0;20.081;201.41;223.01;0.47;23.18
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-26;4.5586;94.55;0;19.2443;193.02;213.72;0.49;23.69
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-25;4.4641;90.69;0;20.081;201.41;223.01;0.45;22.23
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-24;4.3734;89.58;0;20.081;201.41;223.01;0.45;21.78
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-23;4.2838;92.16;0;20.081;201.41;223.01;0.46;21.33
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-22;4.1916;122.33;0;20.081;201.41;223.01;0.61;20.87
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-21;4.0693;13.82;0;20.081;201.41;223.01;0.07;20.26
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-20;4.0555;91.69;0;20.081;201.41;223.01;0.46;20.2
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-19;3.9638;86.68;0;20.081;201.41;223.01;0.43;19.74
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-18;3.8771;166.27;0;20.081;201.41;223.01;0.83;19.31
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-17;3.7108;111.55;0;20.081;201.41;223.01;0.56;18.48
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-16;3.5993;98.32;0;20.081;201.41;223.01;0.49;17.92
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-15;3.501;28.96;0;20.081;201.41;223.01;0.14;17.43
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-14;3.472;9.76;0;20.081;201.41;223.01;0.05;17.29
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-13;3.4622;89.33;0;20.081;201.41;223.01;0.44;17.24
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-12;3.3729;91.62;0;20.081;201.41;223.01;0.46;16.8
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-11;3.2813;49.4;0;20.081;201.41;223.01;0.25;16.34
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-10;3.2319;0;1.7;20.081;201.41;223.01;-0.01;16.09
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-09;3.2336;0;1.5;20.081;201.41;223.01;-0.01;16.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-08;3.2351;0;50.5;20.081;201.41;223.01;-0.25;16.11
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-07;3.2857;0;75.9;20.081;201.41;223.01;-0.38;16.36
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-06;3.3616;0;33.1;20.081;201.41;223.01;-0.16;16.74
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-05;3.3947;0;42.8;20.081;201.41;223.01;-0.21;16.91
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-04;3.4375;0;80.9;20.081;201.41;223.01;-0.4;17.12
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-03;3.5184;0;41;20.081;201.41;223.01;-0.2;17.52
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-02;3.5593;0;55.9;20.081;201.41;223.01;-0.28;17.72
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-03-01;3.6152;0;50;20.081;201.41;223.01;-0.25;18
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-28;3.6652;0;90.3;20.081;201.41;223.01;-0.45;18.25
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-27;3.7555;0;43.6;20.081;201.41;223.01;-0.22;18.7
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-26;3.7991;0;39.2;20.081;201.41;223.01;-0.2;18.92
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-25;3.8383;0;4.3;20.081;201.41;223.01;-0.02;19.11
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-24;3.8426;6.45;0;20.081;201.41;223.01;0.03;19.14
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-23;3.8362;0;13.6;20.081;201.41;223.01;-0.07;19.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-22;3.8497;13.41;0;20.081;201.41;223.01;0.07;19.17
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-21;3.8363;27.75;0;20.081;201.41;223.01;0.14;19.1
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-20;3.8086;95.1;0;20.081;201.41;223.01;0.47;18.97
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-19;3.7135;86.83;0;20.081;201.41;223.01;0.43;18.49
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-18;3.6267;49.05;0;20.081;201.41;223.01;0.24;18.06
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-17;3.5776;12.01;0;20.081;201.41;223.01;0.06;17.82
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-16;3.5656;0;100.8;20.081;201.41;223.01;-0.5;17.76
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-15;3.6664;0;129.2;20.081;201.41;223.01;-0.64;18.26
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-14;3.7956;0;96.6;20.081;201.41;223.01;-0.48;18.9
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-13;3.8922;0;11.4;20.081;201.41;223.01;-0.06;19.38
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-12;3.9036;0;18;20.081;201.41;223.01;-0.09;19.44
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-11;3.9215;0;107.9;20.081;201.41;223.01;-0.54;19.53
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-10;4.0295;0;118.1;20.081;201.41;223.01;-0.59;20.07
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-09;4.1476;0;73.1;20.081;201.41;223.01;-0.36;20.65
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-08;4.2207;0;86.9;20.081;201.41;223.01;-0.43;21.02
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-07;4.3076;0;37.4;20.081;201.41;223.01;-0.19;21.45
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-06;4.345;0;7;20.081;201.41;223.01;-0.03;21.64
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-05;4.352;0;3.1;20.081;201.41;223.01;-0.02;21.67
RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach);21W000000000079L;2022-02-04;4.3551;0;111.3;20.081;201.41;223.01;-0.55;21.69
